date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:07:51	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/8.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/8.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:51	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/9.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/9.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:51	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/10.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/10.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:52	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/11.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/11.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:52	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/12.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/12.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:53	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/map.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/map.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:53	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/1.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/1.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:53	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/2.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/2.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:54	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/3.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/3.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:54	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/4.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/4.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:54	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/5.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/5.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:55	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/6.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/6.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:55	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/7.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/7.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:55	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/faces/8.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/8.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:55	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/thank-icon.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/thank-icon.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:55	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/il3.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/il3.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:56	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/logo-white.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/logo-white.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:08:02	6808385/6808385	---M--	200	added ('OK')	image/png	etag:%2261acdf4f-67e341%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/man.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/man.png	(from https://elanta.app/nazar/starbelly-demo/404.html)
